StudentID,Year,GradeLevel,Semester,Term,Subject,SubjectType,ClassName,ItemType,ItemNumber,PossiblePoints,Score,DueDate,SubmittedDate,PretestScore,HomeworkCompletion,Participation,AssignmentAvg,TestScore,Attendance,StudyHours,ParentalSupport,SleepHours,ReadingHours,BehaviorScore,WeightedGPA_Elementary,WeightedGPA_HighSchool
STU0218,2025,6,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,60,2025-09-19,2025-09-19,43,97,3,86,50,71,1,2,7,5,9,3.25,3.38
STU0218,2025,6,Fall,Fall,Writing,Core,Creative Writing,Test,3,100,43,2025-09-21,2025-09-21,87,87,2,94,82,71,1,2,7,5,9,3.25,3.38
STU0219,2025,6,Fall,Fall,Reading,Core,English Lit,Pretest,1,100,63,2025-09-17,2025-09-17,72,82,4,61,64,79,1,4,7,4,2,3.56,3.9
STU0219,2025,6,Fall,Fall,Science,Core,Earth Science,Assignment,2,50,42,2025-09-19,2025-09-19,71,89,6,65,79,79,1,4,7,4,2,3.56,3.9
STU0219,2025,6,Fall,Fall,Math,Core,Algebra I,Test,3,100,81,2025-09-21,2025-09-21,91,97,4,48,82,79,1,4,7,4,2,3.56,3.9
STU0220,2025,6,Fall,Fall,Reading,Core,English Lit,Pretest,1,100,57,2025-09-17,2025-09-17,61,75,4,42,82,84,3,2,7,5,9,3.35,4.08
STU0220,2025,6,Fall,Fall,Math,Core,Algebra I,Assignment,2,50,55,2025-09-19,2025-09-19,67,95,5,50,57,84,3,2,7,5,9,3.35,4.08
STU0220,2025,6,Fall,Fall,Math,Core,Algebra I,Test,3,100,61,2025-09-21,2025-09-21,83,80,5,64,85,84,3,2,7,5,9,3.35,4.08
STU0221,2023,5,Spring,Spring,Reading,Core,English Lit,Pretest,1,100,60,2025-09-17,2025-09-17,85,54,7,74,65,80,6,3,5,4,8,3.53,3.91
STU0221,2023,5,Spring,Spring,Writing,Core,Creative Writing,Assignment,2,50,49,2025-09-19,2025-09-19,47,78,4,46,69,80,6,3,5,4,8,3.53,3.91
STU0221,2023,5,Spring,Spring,Writing,Core,Creative Writing,Test,3,100,43,2025-09-21,2025-09-21,41,100,3,70,88,80,6,3,5,4,8,3.53,3.91
STU0222,2024,5,Spring,Spring,Science,Core,Earth Science,Pretest,1,100,52,2025-09-17,2025-09-17,83,86,4,83,67,90,2,5,9,0,1,3.76,3.53
STU0222,2024,5,Spring,Spring,Writing,Core,Creative Writing,Assignment,2,50,62,2025-09-19,2025-09-19,81,64,7,74,50,90,2,5,9,0,1,3.76,3.53
STU0222,2024,5,Spring,Spring,History,Elective,World History,Test,3,100,93,2025-09-21,2025-09-21,85,51,5,48,98,90,2,5,9,0,1,3.76,3.53
STU0223,2024,4,Spring,Spring,Writing,Core,Creative Writing,Pretest,1,100,47,2025-09-17,2025-09-17,50,78,2,68,97,84,6,4,7,3,9,3.24,3.0
STU0223,2024,4,Spring,Spring,Writing,Core,Creative Writing,Assignment,2,50,96,2025-09-19,2025-09-19,79,67,4,72,74,84,6,4,7,3,9,3.24,3.0
STU0223,2024,4,Spring,Spring,Reading,Core,English Lit,Test,3,100,93,2025-09-21,2025-09-21,49,100,7,94,72,84,6,4,7,3,9,3.24,3.0
STU0224,2024,6,Spring,Spring,History,Elective,World History,Pretest,1,100,91,2025-09-17,2025-09-17,47,72,5,87,52,98,3,5,5,1,5,2.7,3.6
STU0224,2024,6,Spring,Spring,History,Elective,World History,Assignment,2,50,55,2025-09-19,2025-09-19,59,71,1,47,80,98,3,5,5,1,5,2.7,3.6
STU0224,2024,6,Spring,Spring,Math,Core,Algebra I,Test,3,100,82,2025-09-21,2025-09-21,44,100,3,66,47,98,3,5,5,1,5,2.7,3.6
STU0225,2025,5,Fall,Fall,History,Elective,World History,Pretest,1,100,76,2025-09-17,2025-09-17,94,98,8,45,52,70,6,1,8,4,9,3.7,4.18
STU0225,2025,5,Fall,Fall,Math,Core,Algebra I,Assignment,2,50,61,2025-09-19,2025-09-19,70,89,3,81,72,70,6,1,8,4,9,3.7,4.18
STU0225,2025,5,Fall,Fall,Science,Core,Earth Science,Test,3,100,60,2025-09-21,2025-09-21,44,78,6,83,60,70,6,1,8,4,9,3.7,4.18
STU0226,2025,4,Spring,Spring,Reading,Core,English Lit,Pretest,1,100,90,2025-09-17,2025-09-17,40,64,1,58,57,80,5,3,5,0,6,2.64,3.55
STU0226,2025,4,Spring,Spring,History,Elective,World History,Assignment,2,50,67,2025-09-19,2025-09-19,86,68,7,82,61,80,5,3,5,0,6,2.64,3.55
STU0226,2025,4,Spring,Spring,History,Elective,World History,Test,3,100,92,2025-09-21,2025-09-21,71,71,2,95,63,80,5,3,5,0,6,2.64,3.55
STU0227,2024,5,Spring,Spring,Reading,Core,English Lit,Pretest,1,100,95,2025-09-17,2025-09-17,77,53,7,69,55,82,1,3,5,4,9,3.59,4.49
STU0227,2024,5,Spring,Spring,Science,Core,Earth Science,Assignment,2,50,58,2025-09-19,2025-09-19,67,55,6,75,40,82,1,3,5,4,9,3.59,4.49
STU0227,2024,5,Spring,Spring,Science,Core,Earth Science,Test,3,100,59,2025-09-21,2025-09-21,61,92,7,99,61,82,1,3,5,4,9,3.59,4.49
STU0228,2025,6,Fall,Fall,Writing,Core,Creative Writing,Pretest,1,100,96,2025-09-17,2025-09-17,75,57,9,95,72,70,6,3,6,4,4,3.62,3.07
STU0228,2025,6,Fall,Fall,Math,Core,Algebra I,Assignment,2,50,83,2025-09-19,2025-09-19,79,95,1,87,72,70,6,3,6,4,4,3.62,3.07
STU0228,2025,6,Fall,Fall,History,Elective,World History,Test,3,100,77,2025-09-21,2025-09-21,58,50,7,91,58,70,6,3,6,4,4,3.62,3.07
STU0229,2023,4,Fall,Fall,Reading,Core,English Lit,Pretest,1,100,80,2025-09-17,2025-09-17,77,50,3,61,46,96,2,1,5,1,1,3.63,3.08
STU0229,2023,4,Fall,Fall,Science,Core,Earth Science,Assignment,2,50,96,2025-09-19,2025-09-19,52,80,10,59,56,96,2,1,5,1,1,3.63,3.08
STU0229,2023,4,Fall,Fall,History,Elective,World History,Test,3,100,58,2025-09-21,2025-09-21,89,95,7,66,61,96,2,1,5,1,1,3.63,3.08
STU0230,2024,6,Fall,Fall,Math,Core,Algebra I,Pretest,1,100,66,2025-09-17,2025-09-17,78,76,2,78,76,84,3,4,5,1,8,3.43,4.08
STU0230,2024,6,Fall,Fall,Math,Core,Algebra I,Assignment,2,50,92,2025-09-19,2025-09-19,60,52,8,45,73,84,3,4,5,1,8,3.43,4.08
STU0230,2024,6,Fall,Fall,Science,Core,Earth Science,Test,3,100,68,2025-09-21,2025-09-21,81,87,10,71,69,84,3,4,5,1,8,3.43,4.08
STU0231,2025,6,Fall,Fall,History,Elective,World History,Pretest,1,100,93,2025-09-17,2025-09-17,87,94,8,92,98,89,5,3,8,2,4,3.84,3.59
STU0231,2025,6,Fall,Fall,Reading,Core,English Lit,Assignment,2,50,40,2025-09-19,2025-09-19,89,68,8,78,55,89,5,3,8,2,4,3.84,3.59
STU0231,2025,6,Fall,Fall,History,Elective,World History,Test,3,100,81,2025-09-21,2025-09-21,80,97,9,92,78,89,5,3,8,2,4,3.84,3.59
STU0232,2024,4,Spring,Spring,Science,Core,Earth Science,Pretest,1,100,50,2025-09-17,2025-09-17,79,85,9,99,99,85,5,4,7,1,6,3.46,3.77
STU0232,2024,4,Spring,Spring,Science,Core,Earth Science,Assignment,2,50,93,2025-09-19,2025-09-19,67,56,7,83,43,85,5,4,7,1,6,3.46,3.77
STU0232,2024,4,Spring,Spring,Writing,Core,Creative Writing,Test,3,100,48,2025-09-21,2025-09-21,46,62,1,79,66,85,5,4,7,1,6,3.46,3.77
STU0233,2025,4,Fall,Fall,History,Elective,World History,Pretest,1,100,44,2025-09-17,2025-09-17,84,51,3,72,74,89,3,1,9,0,1,3.48,3.81
STU0233,2025,4,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,96,2025-09-19,2025-09-19,40,56,6,75,57,89,3,1,9,0,1,3.48,3.81
STU0233,2025,4,Fall,Fall,Reading,Core,English Lit,Test,3,100,65,2025-09-21,2025-09-21,57,51,3,98,48,89,3,1,9,0,1,3.48,3.81
STU0234,2023,4,Spring,Spring,Math,Core,Algebra I,Pretest,1,100,41,2025-09-17,2025-09-17,65,88,8,72,49,97,3,2,9,0,8,2.93,4.44
STU0234,2023,4,Spring,Spring,Writing,Core,Creative Writing,Assignment,2,50,57,2025-09-19,2025-09-19,76,68,10,61,78,97,3,2,9,0,8,2.93,4.44
STU0234,2023,4,Spring,Spring,Math,Core,Algebra I,Test,3,100,55,2025-09-21,2025-09-21,46,88,1,42,63,97,3,2,9,0,8,2.93,4.44
STU0235,2024,4,Spring,Spring,Writing,Core,Creative Writing,Pretest,1,100,57,2025-09-17,2025-09-17,92,83,3,52,99,82,2,2,8,0,10,2.99,3.81
STU0235,2024,4,Spring,Spring,Science,Core,Earth Science,Assignment,2,50,44,2025-09-19,2025-09-19,89,67,4,47,86,82,2,2,8,0,10,2.99,3.81
STU0235,2024,4,Spring,Spring,Math,Core,Algebra I,Test,3,100,64,2025-09-21,2025-09-21,45,59,9,80,91,82,2,2,8,0,10,2.99,3.81
STU0236,2023,6,Spring,Spring,History,Elective,World History,Pretest,1,100,94,2025-09-17,2025-09-17,75,79,10,76,99,85,2,2,5,2,7,2.64,4.3
STU0236,2023,6,Spring,Spring,Science,Core,Earth Science,Assignment,2,50,41,2025-09-19,2025-09-19,57,65,3,58,82,85,2,2,5,2,7,2.64,4.3
STU0236,2023,6,Spring,Spring,History,Elective,World History,Test,3,100,46,2025-09-21,2025-09-21,84,100,4,88,94,85,2,2,5,2,7,2.64,4.3
STU0237,2023,6,Spring,Spring,Reading,Core,English Lit,Pretest,1,100,75,2025-09-17,2025-09-17,53,96,8,41,47,98,2,3,6,4,9,3.89,3.3
STU0237,2023,6,Spring,Spring,Reading,Core,English Lit,Assignment,2,50,74,2025-09-19,2025-09-19,66,64,2,60,67,98,2,3,6,4,9,3.89,3.3
STU0237,2023,6,Spring,Spring,Math,Core,Algebra I,Test,3,100,49,2025-09-21,2025-09-21,63,74,10,44,74,98,2,3,6,4,9,3.89,3.3
STU0238,2024,5,Fall,Fall,Science,Core,Earth Science,Pretest,1,100,79,2025-09-17,2025-09-17,81,100,1,42,92,93,5,4,6,0,6,3.72,3.44
STU0238,2024,5,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,95,2025-09-19,2025-09-19,55,78,7,66,88,93,5,4,6,0,6,3.72,3.44
STU0238,2024,5,Fall,Fall,Writing,Core,Creative Writing,Test,3,100,84,2025-09-21,2025-09-21,82,61,9,86,49,93,5,4,6,0,6,3.72,3.44
STU0239,2025,6,Spring,Spring,Science,Core,Earth Science,Pretest,1,100,43,2025-09-17,2025-09-17,41,78,2,78,68,95,3,3,6,2,4,2.93,3.28
STU0239,2025,6,Spring,Spring,History,Elective,World History,Assignment,2,50,41,2025-09-19,2025-09-19,72,89,3,75,49,95,3,3,6,2,4,2.93,3.28
STU0239,2025,6,Spring,Spring,History,Elective,World History,Test,3,100,66,2025-09-21,2025-09-21,59,95,4,89,66,95,3,3,6,2,4,2.93,3.28
STU0240,2025,5,Fall,Fall,History,Elective,World History,Pretest,1,100,74,2025-09-17,2025-09-17,72,64,10,65,42,78,3,2,8,3,10,2.54,4.41
STU0240,2025,5,Fall,Fall,Reading,Core,English Lit,Assignment,2,50,70,2025-09-19,2025-09-19,61,96,10,95,49,78,3,2,8,3,10,2.54,4.41
STU0240,2025,5,Fall,Fall,Reading,Core,English Lit,Test,3,100,97,2025-09-21,2025-09-21,88,58,5,97,76,78,3,2,8,3,10,2.54,4.41
STU0241,2023,6,Spring,Spring,Reading,Core,English Lit,Pretest,1,100,72,2025-09-17,2025-09-17,83,83,6,85,70,83,5,2,8,5,5,3.39,3.98
STU0241,2023,6,Spring,Spring,Math,Core,Algebra I,Assignment,2,50,53,2025-09-19,2025-09-19,83,95,7,49,52,83,5,2,8,5,5,3.39,3.98
STU0241,2023,6,Spring,Spring,Science,Core,Earth Science,Test,3,100,90,2025-09-21,2025-09-21,59,82,9,64,98,83,5,2,8,5,5,3.39,3.98
STU0242,2025,6,Spring,Spring,Writing,Core,Creative Writing,Pretest,1,100,73,2025-09-17,2025-09-17,72,53,1,91,88,78,2,2,8,2,10,2.74,3.27
STU0242,2025,6,Spring,Spring,Writing,Core,Creative Writing,Assignment,2,50,48,2025-09-19,2025-09-19,58,92,1,52,55,78,2,2,8,2,10,2.74,3.27
STU0242,2025,6,Spring,Spring,Reading,Core,English Lit,Test,3,100,88,2025-09-21,2025-09-21,79,64,6,47,72,78,2,2,8,2,10,2.74,3.27
STU0243,2025,6,Fall,Fall,History,Elective,World History,Pretest,1,100,60,2025-09-17,2025-09-17,45,66,6,99,42,81,5,3,5,0,10,3.11,4.11
STU0243,2025,6,Fall,Fall,History,Elective,World History,Assignment,2,50,49,2025-09-19,2025-09-19,77,100,5,40,88,81,5,3,5,0,10,3.11,4.11
STU0243,2025,6,Fall,Fall,Writing,Core,Creative Writing,Test,3,100,48,2025-09-21,2025-09-21,51,56,6,98,52,81,5,3,5,0,10,3.11,4.11
STU0244,2024,5,Fall,Fall,Math,Core,Algebra I,Pretest,1,100,83,2025-09-17,2025-09-17,93,51,10,51,47,90,1,2,9,4,2,3.07,3.76
STU0244,2024,5,Fall,Fall,Math,Core,Algebra I,Assignment,2,50,64,2025-09-19,2025-09-19,48,50,4,52,52,90,1,2,9,4,2,3.07,3.76
STU0244,2024,5,Fall,Fall,Writing,Core,Creative Writing,Test,3,100,59,2025-09-21,2025-09-21,92,91,5,58,46,90,1,2,9,4,2,3.07,3.76
STU0245,2024,5,Fall,Fall,History,Elective,World History,Pretest,1,100,46,2025-09-17,2025-09-17,67,76,5,57,81,70,4,5,6,5,10,3.25,3.73
STU0245,2024,5,Fall,Fall,History,Elective,World History,Assignment,2,50,46,2025-09-19,2025-09-19,81,96,1,85,69,70,4,5,6,5,10,3.25,3.73
STU0245,2024,5,Fall,Fall,Science,Core,Earth Science,Test,3,100,44,2025-09-21,2025-09-21,61,72,8,81,60,70,4,5,6,5,10,3.25,3.73
STU0246,2024,4,Spring,Spring,Writing,Core,Creative Writing,Pretest,1,100,80,2025-09-17,2025-09-17,93,91,3,40,75,97,2,1,8,4,5,2.95,3.85
STU0246,2024,4,Spring,Spring,Writing,Core,Creative Writing,Assignment,2,50,90,2025-09-19,2025-09-19,52,85,9,45,85,97,2,1,8,4,5,2.95,3.85
STU0246,2024,4,Spring,Spring,Math,Core,Algebra I,Test,3,100,90,2025-09-21,2025-09-21,78,70,4,49,78,97,2,1,8,4,5,2.95,3.85
STU0247,2025,6,Fall,Fall,Reading,Core,English Lit,Pretest,1,100,67,2025-09-17,2025-09-17,70,81,5,46,79,92,4,4,5,1,4,2.59,3.8
STU0247,2025,6,Fall,Fall,Math,Core,Algebra I,Assignment,2,50,46,2025-09-19,2025-09-19,47,60,10,97,49,92,4,4,5,1,4,2.59,3.8
STU0247,2025,6,Fall,Fall,History,Elective,World History,Test,3,100,97,2025-09-21,2025-09-21,74,85,2,56,46,92,4,4,5,1,4,2.59,3.8
STU0248,2025,5,Fall,Fall,Math,Core,Algebra I,Pretest,1,100,67,2025-09-17,2025-09-17,69,55,5,58,42,76,7,4,7,2,5,2.91,3.94
STU0248,2025,5,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,74,2025-09-19,2025-09-19,80,74,2,84,82,76,7,4,7,2,5,2.91,3.94
STU0248,2025,5,Fall,Fall,History,Elective,World History,Test,3,100,76,2025-09-21,2025-09-21,51,82,10,47,45,76,7,4,7,2,5,2.91,3.94
STU0249,2024,6,Fall,Fall,Writing,Core,Creative Writing,Pretest,1,100,50,2025-09-17,2025-09-17,43,97,10,89,41,95,4,1,8,2,10,3.07,4.3
STU0249,2024,6,Fall,Fall,Math,Core,Algebra I,Assignment,2,50,92,2025-09-19,2025-09-19,64,95,3,99,64,95,4,1,8,2,10,3.07,4.3
STU0249,2024,6,Fall,Fall,History,Elective,World History,Test,3,100,57,2025-09-21,2025-09-21,79,54,2,56,77,95,4,1,8,2,10,3.07,4.3
STU0250,2023,4,Fall,Fall,Writing,Core,Creative Writing,Pretest,1,100,63,2025-09-17,2025-09-17,83,68,8,80,77,73,6,3,9,5,9,3.4,3.56
STU0250,2023,4,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,84,2025-09-19,2025-09-19,70,67,3,98,89,73,6,3,9,5,9,3.4,3.56
STU0250,2023,4,Fall,Fall,Math,Core,Algebra I,Test,3,100,84,2025-09-21,2025-09-21,77,53,3,47,94,73,6,3,9,5,9,3.4,3.56
STU0251,2024,4,Spring,Spring,Reading,Core,English Lit,Pretest,1,100,94,2025-09-17,2025-09-17,94,87,1,58,45,86,1,1,6,2,1,3.15,3.6
STU0251,2024,4,Spring,Spring,Reading,Core,English Lit,Assignment,2,50,66,2025-09-19,2025-09-19,46,69,3,96,44,86,1,1,6,2,1,3.15,3.6
STU0251,2024,4,Spring,Spring,Math,Core,Algebra I,Test,3,100,82,2025-09-21,2025-09-21,74,76,1,62,81,86,1,1,6,2,1,3.15,3.6
STU0252,2023,4,Spring,Spring,History,Elective,World History,Pretest,1,100,98,2025-09-17,2025-09-17,68,65,7,54,77,77,1,1,8,5,4,2.97,3.96
STU0252,2023,4,Spring,Spring,History,Elective,World History,Assignment,2,50,52,2025-09-19,2025-09-19,65,87,2,87,94,77,1,1,8,5,4,2.97,3.96
STU0252,2023,4,Spring,Spring,History,Elective,World History,Test,3,100,78,2025-09-21,2025-09-21,60,89,5,68,86,77,1,1,8,5,4,2.97,3.96
STU0253,2024,4,Fall,Fall,History,Elective,World History,Pretest,1,100,91,2025-09-17,2025-09-17,59,76,5,92,54,72,5,5,6,5,5,3.63,3.54
STU0253,2024,4,Fall,Fall,Science,Core,Earth Science,Assignment,2,50,82,2025-09-19,2025-09-19,78,59,7,95,75,72,5,5,6,5,5,3.63,3.54
STU0253,2024,4,Fall,Fall,Science,Core,Earth Science,Test,3,100,87,2025-09-21,2025-09-21,46,85,8,44,81,72,5,5,6,5,5,3.63,3.54
STU0254,2023,4,Fall,Fall,Science,Core,Earth Science,Pretest,1,100,64,2025-09-17,2025-09-17,85,58,9,89,66,71,4,5,7,4,1,3.25,3.61
STU0254,2023,4,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,76,2025-09-19,2025-09-19,47,50,5,53,66,71,4,5,7,4,1,3.25,3.61
STU0254,2023,4,Fall,Fall,Math,Core,Algebra I,Test,3,100,84,2025-09-21,2025-09-21,72,59,2,60,53,71,4,5,7,4,1,3.25,3.61
STU0255,2024,6,Spring,Spring,Writing,Core,Creative Writing,Pretest,1,100,53,2025-09-17,2025-09-17,42,88,8,61,93,97,4,1,9,4,7,3.99,3.7
STU0255,2024,6,Spring,Spring,Reading,Core,English Lit,Assignment,2,50,45,2025-09-19,2025-09-19,89,85,7,52,82,97,4,1,9,4,7,3.99,3.7
STU0255,2024,6,Spring,Spring,Writing,Core,Creative Writing,Test,3,100,89,2025-09-21,2025-09-21,62,50,10,82,43,97,4,1,9,4,7,3.99,3.7
STU0256,2025,4,Spring,Spring,Writing,Core,Creative Writing,Pretest,1,100,82,2025-09-17,2025-09-17,48,64,8,40,64,84,2,3,6,0,10,3.24,4.49
STU0256,2025,4,Spring,Spring,History,Elective,World History,Assignment,2,50,47,2025-09-19,2025-09-19,68,56,1,96,52,84,2,3,6,0,10,3.24,4.49
STU0256,2025,4,Spring,Spring,Reading,Core,English Lit,Test,3,100,44,2025-09-21,2025-09-21,83,88,10,58,75,84,2,3,6,0,10,3.24,4.49
STU0257,2023,4,Fall,Fall,Writing,Core,Creative Writing,Pretest,1,100,65,2025-09-17,2025-09-17,83,88,7,56,63,87,7,1,8,5,4,3.94,4.23
STU0257,2023,4,Fall,Fall,Reading,Core,English Lit,Assignment,2,50,46,2025-09-19,2025-09-19,65,73,5,85,88,87,7,1,8,5,4,3.94,4.23
STU0257,2023,4,Fall,Fall,Math,Core,Algebra I,Test,3,100,96,2025-09-21,2025-09-21,45,84,8,82,53,87,7,1,8,5,4,3.94,4.23
STU0258,2024,4,Fall,Fall,Math,Core,Algebra I,Pretest,1,100,48,2025-09-17,2025-09-17,62,100,4,44,48,80,7,5,9,4,9,3.09,3.99
STU0258,2024,4,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,56,2025-09-19,2025-09-19,45,93,4,54,72,80,7,5,9,4,9,3.09,3.99
STU0258,2024,4,Fall,Fall,History,Elective,World History,Test,3,100,68,2025-09-21,2025-09-21,84,62,1,44,57,80,7,5,9,4,9,3.09,3.99
STU0259,2025,6,Fall,Fall,History,Elective,World History,Pretest,1,100,77,2025-09-17,2025-09-17,58,62,2,46,74,97,1,4,5,5,5,3.52,3.83
STU0259,2025,6,Fall,Fall,Math,Core,Algebra I,Assignment,2,50,68,2025-09-19,2025-09-19,55,63,10,86,84,97,1,4,5,5,5,3.52,3.83
STU0259,2025,6,Fall,Fall,History,Elective,World History,Test,3,100,50,2025-09-21,2025-09-21,78,73,1,56,81,97,1,4,5,5,5,3.52,3.83
STU0260,2024,4,Spring,Spring,Writing,Core,Creative Writing,Pretest,1,100,67,2025-09-17,2025-09-17,65,67,5,84,93,89,2,4,6,0,6,3.35,3.42
STU0260,2024,4,Spring,Spring,History,Elective,World History,Assignment,2,50,40,2025-09-19,2025-09-19,64,62,8,63,45,89,2,4,6,0,6,3.35,3.42
STU0260,2024,4,Spring,Spring,Writing,Core,Creative Writing,Test,3,100,45,2025-09-21,2025-09-21,67,90,4,79,62,89,2,4,6,0,6,3.35,3.42
STU0261,2023,5,Fall,Fall,Reading,Core,English Lit,Pretest,1,100,52,2025-09-17,2025-09-17,59,83,4,73,78,89,2,2,5,2,8,3.54,4.06
STU0261,2023,5,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,95,2025-09-19,2025-09-19,50,98,6,40,91,89,2,2,5,2,8,3.54,4.06
STU0261,2023,5,Fall,Fall,History,Elective,World History,Test,3,100,70,2025-09-21,2025-09-21,62,80,5,62,99,89,2,2,5,2,8,3.54,4.06
STU0262,2025,6,Fall,Fall,Science,Core,Earth Science,Pretest,1,100,75,2025-09-17,2025-09-17,43,64,5,82,61,73,2,3,8,4,3,3.38,4.03
STU0262,2025,6,Fall,Fall,History,Elective,World History,Assignment,2,50,87,2025-09-19,2025-09-19,40,80,9,81,44,73,2,3,8,4,3,3.38,4.03
STU0262,2025,6,Fall,Fall,Reading,Core,English Lit,Test,3,100,85,2025-09-21,2025-09-21,62,58,10,49,63,73,2,3,8,4,3,3.38,4.03
STU0263,2023,6,Fall,Fall,Science,Core,Earth Science,Pretest,1,100,94,2025-09-17,2025-09-17,72,51,7,48,48,86,4,4,7,3,10,3.09,4.21
STU0263,2023,6,Fall,Fall,Math,Core,Algebra I,Assignment,2,50,43,2025-09-19,2025-09-19,61,60,4,44,74,86,4,4,7,3,10,3.09,4.21
STU0263,2023,6,Fall,Fall,History,Elective,World History,Test,3,100,77,2025-09-21,2025-09-21,43,77,2,84,94,86,4,4,7,3,10,3.09,4.21
STU0264,2023,4,Fall,Fall,Writing,Core,Creative Writing,Pretest,1,100,52,2025-09-17,2025-09-17,65,78,2,94,89,78,4,4,7,4,7,3.56,3.26
STU0264,2023,4,Fall,Fall,History,Elective,World History,Assignment,2,50,47,2025-09-19,2025-09-19,74,95,2,63,64,78,4,4,7,4,7,3.56,3.26
STU0264,2023,4,Fall,Fall,Writing,Core,Creative Writing,Test,3,100,59,2025-09-21,2025-09-21,61,65,1,51,59,78,4,4,7,4,7,3.56,3.26
STU0265,2024,5,Fall,Fall,Math,Core,Algebra I,Pretest,1,100,55,2025-09-17,2025-09-17,72,51,8,94,42,94,6,5,8,3,3,3.74,3.22
STU0265,2024,5,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,65,2025-09-19,2025-09-19,76,94,9,84,73,94,6,5,8,3,3,3.74,3.22
STU0265,2024,5,Fall,Fall,History,Elective,World History,Test,3,100,65,2025-09-21,2025-09-21,88,50,9,79,50,94,6,5,8,3,3,3.74,3.22
STU0266,2025,6,Spring,Spring,Writing,Core,Creative Writing,Pretest,1,100,83,2025-09-17,2025-09-17,82,78,8,81,42,73,7,3,7,1,8,2.67,3.48
STU0266,2025,6,Spring,Spring,History,Elective,World History,Assignment,2,50,62,2025-09-19,2025-09-19,68,85,8,94,95,73,7,3,7,1,8,2.67,3.48
STU0266,2025,6,Spring,Spring,Writing,Core,Creative Writing,Test,3,100,98,2025-09-21,2025-09-21,61,52,8,46,97,73,7,3,7,1,8,2.67,3.48
STU0267,2025,5,Fall,Fall,Science,Core,Earth Science,Pretest,1,100,82,2025-09-17,2025-09-17,54,74,4,94,80,89,7,5,9,2,2,3.65,3.32
STU0267,2025,5,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,90,2025-09-19,2025-09-19,72,81,7,46,62,89,7,5,9,2,2,3.65,3.32
STU0267,2025,5,Fall,Fall,Math,Core,Algebra I,Test,3,100,44,2025-09-21,2025-09-21,55,57,5,72,89,89,7,5,9,2,2,3.65,3.32
STU0268,2025,4,Spring,Spring,Writing,Core,Creative Writing,Pretest,1,100,76,2025-09-17,2025-09-17,73,84,7,84,74,86,2,2,5,2,8,2.72,4.06
STU0268,2025,4,Spring,Spring,Reading,Core,English Lit,Assignment,2,50,97,2025-09-19,2025-09-19,45,96,8,94,51,86,2,2,5,2,8,2.72,4.06
STU0268,2025,4,Spring,Spring,Writing,Core,Creative Writing,Test,3,100,48,2025-09-21,2025-09-21,53,95,4,98,58,86,2,2,5,2,8,2.72,4.06
STU0269,2025,6,Spring,Spring,History,Elective,World History,Pretest,1,100,71,2025-09-17,2025-09-17,66,59,3,78,75,98,7,2,6,3,3,3.02,4.48
STU0269,2025,6,Spring,Spring,Science,Core,Earth Science,Assignment,2,50,42,2025-09-19,2025-09-19,83,61,10,49,47,98,7,2,6,3,3,3.02,4.48
STU0269,2025,6,Spring,Spring,History,Elective,World History,Test,3,100,94,2025-09-21,2025-09-21,64,53,4,93,63,98,7,2,6,3,3,3.02,4.48
STU0270,2025,6,Spring,Spring,History,Elective,World History,Pretest,1,100,60,2025-09-17,2025-09-17,93,70,7,64,77,70,7,4,6,5,2,3.96,3.18
STU0270,2025,6,Spring,Spring,Reading,Core,English Lit,Assignment,2,50,54,2025-09-19,2025-09-19,47,96,1,72,57,70,7,4,6,5,2,3.96,3.18
STU0270,2025,6,Spring,Spring,History,Elective,World History,Test,3,100,62,2025-09-21,2025-09-21,89,50,9,76,54,70,7,4,6,5,2,3.96,3.18
STU0271,2023,4,Fall,Fall,History,Elective,World History,Pretest,1,100,81,2025-09-17,2025-09-17,91,95,10,51,68,86,3,4,8,0,7,3.51,3.43
STU0271,2023,4,Fall,Fall,Reading,Core,English Lit,Assignment,2,50,65,2025-09-19,2025-09-19,47,85,9,76,82,86,3,4,8,0,7,3.51,3.43
STU0271,2023,4,Fall,Fall,Math,Core,Algebra I,Test,3,100,54,2025-09-21,2025-09-21,94,55,7,66,48,86,3,4,8,0,7,3.51,3.43
STU0272,2024,5,Fall,Fall,Writing,Core,Creative Writing,Pretest,1,100,58,2025-09-17,2025-09-17,54,96,1,96,71,95,7,5,7,2,8,3.8,4.18
STU0272,2024,5,Fall,Fall,History,Elective,World History,Assignment,2,50,66,2025-09-19,2025-09-19,81,77,3,78,95,95,7,5,7,2,8,3.8,4.18
STU0272,2024,5,Fall,Fall,Science,Core,Earth Science,Test,3,100,76,2025-09-21,2025-09-21,66,63,3,95,58,95,7,5,7,2,8,3.8,4.18
